SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	F	Female	Y_GE15	15 years old and over	1	Employees	21.99	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	M	Male	Y_GE15	15 years old and over	1	Employees	30.38	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	26.58	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	F	Female	Y_GE15	15 years old and over	2	Employers	0.88	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	M	Male	Y_GE15	15 years old and over	2	Employers	1.97	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.47	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	F	Female	Y_GE15	15 years old and over	3	Own-account workers	38.38	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	M	Male	Y_GE15	15 years old and over	3	Own-account workers	50.99	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	45.28	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	38.75	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	16.66	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	26.67	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	F	Female	Y_GE15	15 years old and over	1	Employees	22.1	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	M	Male	Y_GE15	15 years old and over	1	Employees	30.52	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	26.69	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	F	Female	Y_GE15	15 years old and over	2	Employers	0.85	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	M	Male	Y_GE15	15 years old and over	2	Employers	2.04	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	1.5	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	F	Female	Y_GE15	15 years old and over	3	Own-account workers	38.43	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	M	Male	Y_GE15	15 years old and over	3	Own-account workers	51.11	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	45.35	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	38.62	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	16.33	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	26.46	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	1	Region	nan	nan	432	Landlocked developing countries (LLDCs)	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
