SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	ETHNICITY	ETHNICITY_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.8	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.5	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2018	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.1	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2018	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.1	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	20.5	PT	Percent	0	Units	C	Country data	PC - Population and Housing Census	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.9	PT	Percent	0	Units	C	Country data	PC - Population and Housing Census	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.3	PT	Percent	0	Units	C	Country data	PC - Population and Housing Census	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.5	PT	Percent	0	Units	C	Country data	HIES - Household income and Expenditure Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	25.3	PT	Percent	0	Units	C	Country data	HIES - Household income and Expenditure Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	21.5	PT	Percent	0	Units	C	Country data	HIES - Household income and Expenditure Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2010	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.8	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2010	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.7	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	21.3	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	31.7	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.0	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	24.9	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	33.8	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.9	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	34.0	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	43.4	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	21.9	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	36.9	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2018	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.0	PT	Percent	0	Units	C	Country data	LFS - Continous Household Employment Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2004	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.0	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2004	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2005	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2005	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2006	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2006	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2007	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2007	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2008	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2008	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2009	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2009	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2010	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2010	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2011	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2011	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
