SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	MARITAL_STATUS	MARITAL_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	1990	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.66	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	1990	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.67	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2000	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	1.73	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2000	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	4.87	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2000	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	1.12	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2000	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.98	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	2.82	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2011	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	4.13	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.56	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2011	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	3.17	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	1990	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	1.94	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	1990	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	3.17	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	1990	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.78	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	1990	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.04	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	1995	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	2.14	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	1995	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	6.27	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	1995	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.88	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	1995	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	2.18	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2000	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	2.95	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2000	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	6.78	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2000	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	1.37	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2000	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	2.46	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2010	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.76	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2010	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	8.09	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2010	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.15	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2010	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	3.81	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2010	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	6.0	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2010	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	11.9	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	1982	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	9.41	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	1982	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	9.41	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	2000	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	15.97	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	2000	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	15.0	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	2008	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	17.35	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	2008	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	14.03	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	1989	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	2.6	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	1989	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	2.0	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2000	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.44	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2000	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.66	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2000	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.17	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2000	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.42	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2010	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	4.58	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2010	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	10.21	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2010	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	3.6	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2010	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	2.19	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
